[0.01140203],[0.00167459],[0.8309183]
[0.01369868],[0.00214441],[0.7584134]
[0.01073547],[0.00638057],[0.14052802]
[0.03279906],[0.00296117],[0.24597344]
[0.10320977],[0.02535293],[0.45075196]
[0.02472907],[0.00174206],[0.7655578]
[0.02443889],[0.00805884],[0.58856213]
[0.00766272],[0.00628323],[0.11042185]
[0.063205],[0.00899662],[0.21462587]
[0.01754605],[0.00094222],[0.79105514]
[0.02446213],[0.00052406],[0.76815605]
[0.03273956],[0.00100981],[0.74952316]
[0.01790373],[0.00177374],[0.7814518]
[0.01398197],[0.0009287],[0.7998562]
[0.02060273],[0.00046731],[0.78095925]
[0.12683727],[0.01326852],[0.32034978]
[0.01440944],[0.00187814],[0.2057991]
[0.08636004],[0.00362593],[0.6271338]
[0.01675194],[0.00142446],[0.79489565]
[0.10923181],[0.00668659],[0.2870969]
[0.02515795],[0.00141478],[0.7668342]
[0.02937446],[0.00135386],[0.7518661]
[0.01527251],[0.00206349],[0.15176949]
[0.02077516],[0.00732355],[0.10874388]
[0.01549609],[0.00244229],[0.09953947]
[0.02494306],[0.01433532],[0.25742447]
[0.01612453],[0.00235095],[0.1089956]
[0.02193658],[0.00360403],[0.16068442]
[0.01071177],[0.00181634],[0.14499705]
[0.02717737],[0.00010965],[0.7569528]
[0.02459244],[0.00299536],[0.5430138]
[0.01187549],[0.00364817],[0.80859774]
[0.02355755],[0.00226958],[0.53176916]
[0.00807189],[0.00182147],[0.07613522]
[0.0292698],[0.00323472],[0.19431134]
[0.1276964],[0.0092702],[0.3465193]
[0.02855943],[0.00027333],[0.74682933]
[0.02002307],[0.00722823],[0.61124223]
[0.01016958],[0.00414468],[0.12764646]
[0.06631423],[0.00556751],[0.24902931]
[0.01751767],[0.00056725],[0.7917654]
[0.02309514],[0.00068927],[0.77558535]
[0.02423096],[0.00116381],[0.757094]
[0.02202251],[0.00134475],[0.7712034]
[0.01758343],[0.00121361],[0.78757626]
[0.02734231],[0.0002657],[0.75778043]
[0.11570276],[0.0132085],[0.294739]
[0.01320847],[0.00267495],[0.19331488]
[0.02008392],[0.00092739],[0.7731444]
[0.02091571],[0.00111648],[0.77331936]
[0.09218948],[0.00899193],[0.26023945]
[0.02444525],[0.0010434],[0.77387774]
[0.0255185],[0.00128888],[0.7597028]
[0.01506139],[0.00459779],[0.12897947]
[0.02705985],[0.00418578],[0.18041666]
[0.0222819],[0.00197254],[0.17896238]
[0.01419187],[0.00207215],[0.19076738]
[0.02973532],[0.01603954],[0.15269494]
[0.03019455],[0.0034473],[0.1008658]
[0.01693208],[0.00151719],[0.27642465]
[0.02952464],[0.00052019],[0.75635374]
[0.013535],[0.00263994],[0.64172196]
[0.0266876],[0.00347298],[0.7641539]
[0.02005776],[0.00480084],[0.71942234]
[0.01640044],[0.00214578],[0.15813673]
[0.0263502],[0.00259357],[0.2020123]
[0.14749357],[0.02449085],[0.4006729]
[0.02207547],[0.00025033],[0.77129394]
[0.01846307],[0.01083715],[0.58054835]
[0.00920514],[0.00750632],[0.1338017]
[0.07512291],[0.01135898],[0.2777701]
[0.02034908],[0.00119187],[0.7777478]
[0.01879299],[0.00125408],[0.78143996]
[0.02938026],[0.00086888],[0.74953794]
[0.031226],[0.00025514],[0.74908763]
[0.01350263],[0.00123652],[0.7966517]
[0.02395614],[0.00025933],[0.7671]
[0.11425421],[0.0016029],[0.19225876]
[0.01989229],[0.0081088],[0.24021816]
[0.03049037],[0.0011475],[0.744727]
[0.01025576],[0.00074995],[0.81997824]
[0.08877283],[0.01125523],[0.24416561]
[0.02144312],[0.00062358],[0.7789612]
[0.03130458],[0.0014965],[0.74815834]
[0.01909232],[0.00227031],[0.14437565]
[0.03987309],[0.02585309],[0.23810562]
[0.01991371],[0.00450275],[0.10199609]
[0.01598424],[0.00142688],[0.15651904]
[0.01743025],[0.00452275],[0.08556622]
[0.02292665],[0.00733379],[0.12085185]
[0.01147475],[0.00137619],[0.18917693]
[0.02794361],[0.00037211],[0.74993056]
[0.02332282],[0.00397879],[0.62018985]
