[0.01530514],[0.00103948],[0.20299983]
[0.01465241],[0.00163418],[0.2924215]
[0.02992319],[0.01495054],[0.5384467]
[0.02318839],[0.00082505],[0.7703227]
[0.0307843],[0.00429973],[0.4282446]
[0.01375278],[0.00472028],[0.19522059]
[0.03119456],[0.00159906],[0.7464]
[0.03185195],[0.00321548],[0.16395208]
[0.04652166],[0.00609888],[0.31371632]
[0.01443874],[0.00180934],[0.16787286]
[0.04793076],[0.00021129],[0.7185556]
[0.0135785],[0.00027827],[0.80408037]
[0.03944749],[0.0005689],[0.7277573]
[0.03498876],[0.01111098],[0.6309101]
