[0.01830591],[0.00427687],[0.22988668]
[0.02497168],[0.00156801],[0.63099736]
[0.01101052],[0.00466403],[0.11787222]
[0.01893939],[0.00048181],[0.7909059]
[0.03026783],[0.00046975],[0.7472245]
[0.02588288],[0.00127266],[0.7528685]
[0.01855348],[0.00238675],[0.7842046]
[0.02603936],[0.00367807],[0.7614139]
[0.01296774],[0.00194872],[0.794978]
[0.02057792],[0.00066934],[0.7818845]
[0.02373415],[0.000265],[0.76680154]
[0.01186174],[0.00142106],[0.81783926]
[0.01761528],[0.00057282],[0.7856161]
[0.01752518],[0.00143574],[0.59992325]
[0.02120761],[0.00460589],[0.12083305]
[0.04664559],[0.00661863],[0.15983894]
[0.02179984],[0.00152651],[0.07715611]
[0.0235272],[0.00041489],[0.7661036]
[0.02080348],[0.00076657],[0.28140506]
[0.02824038],[0.0118648],[0.54507816]
[0.01056413],[0.00603482],[0.16078348]
[0.01562754],[0.00199696],[0.18769419]
[0.03441944],[0.0024667],[0.73136115]
[0.02955518],[0.00058863],[0.63353527]
