[0.02189992],[0.00087347],[0.7637428]
[0.03057594],[0.00111033],[0.74334186]
[0.01431903],[0.00126425],[0.16893706]
[0.08043878],[0.00482588],[0.42306644]
[0.02116815],[0.0009602],[0.7810314]
[0.02027795],[0.00046038],[0.7736929]
[0.17464341],[0.00323009],[0.49005732]
[0.04246132],[0.00133231],[0.7204404]
[0.02716798],[0.00075709],[0.7635587]
[0.02764871],[0.00139086],[0.7610465]
[0.12910049],[0.0049652],[0.56161296]
[0.0101882],[0.00048868],[0.8213953]
[0.04760754],[0.00479456],[0.41068807]
[0.03477946],[0.00421632],[0.50710225]
[0.02629597],[0.00257691],[0.4532768]
[0.01715164],[0.00121558],[0.79267114]
[0.02499212],[0.00105085],[0.7642342]
[0.0163777],[0.04773274],[0.32938126]
[0.13445993],[0.01047309],[0.54886687]
[0.03632396],[0.00056393],[0.735813]
[0.02114275],[0.00053739],[0.7682015]
[0.02037771],[0.00012684],[0.7767416]
[0.06103258],[0.00117975],[0.6778748]
[0.028566],[0.00235843],[0.75334436]
[0.05458216],[0.00020098],[0.6869458]
[0.1552851],[0.00471404],[0.55458814]
[0.14624982],[0.00962245],[0.43956962]
[0.01849484],[0.00108029],[0.78129864]
[0.07920606],[0.00915443],[0.60718507]
[0.03319669],[0.00037685],[0.7432567]
[0.0855701],[0.00091995],[0.65117824]
[0.14519437],[0.00320548],[0.47462693]
[0.01927341],[0.00216998],[0.7849377]
[0.02226611],[0.00090288],[0.7616666]
[0.01346892],[0.0031696],[0.79566604]
[0.01905963],[0.00177513],[0.7879633]
[0.01745499],[0.0007399],[0.7943824]
[0.02961834],[0.0006356],[0.75523806]
[0.01843608],[0.0012003],[0.77428746]
[0.02599251],[0.00144705],[0.75582945]
[0.04005942],[0.00251183],[0.6003777]
[0.02039545],[0.0024616],[0.7697464]
[0.02000929],[0.00094652],[0.77124864]
[0.03195993],[0.00044763],[0.73834914]
[0.02741197],[0.0009592],[0.74254686]
[0.02032558],[0.00014201],[0.7755643]
[0.01779979],[0.00452413],[0.77820855]
[0.05743103],[0.00280398],[0.67626846]
[0.02430085],[0.00137037],[0.7612157]
[0.02433335],[0.00399433],[0.09692]
[0.01912633],[0.00254019],[0.7809102]
[0.01530919],[0.00335738],[0.08867735]
[0.02057949],[0.00442872],[0.06909527]
[0.04294398],[0.00424122],[0.6754056]
[0.02583975],[0.0004569],[0.76766306]
