[0.01728146],[0.04215288],[0.34803733]
[0.04539681],[0.00100563],[0.70667493]
[0.02571371],[0.00203082],[0.44592866]
[0.00952447],[0.00319466],[0.12902254]
[0.02594833],[0.00642349],[0.504493]
[0.03426863],[0.00131924],[0.7041499]
[0.02585486],[0.00054151],[0.55522496]
[0.02161514],[0.00082269],[0.7743804]
[0.06813678],[0.00211661],[0.6754457]
[0.04970184],[0.00429236],[0.3986638]
[0.06576069],[0.00640853],[0.25914806]
[0.02582681],[0.00060488],[0.7672305]
[0.02450989],[0.00192116],[0.76369876]
[0.03264027],[0.00349199],[0.71757466]
[0.05396468],[0.00097544],[0.70491827]
[0.04542648],[0.00164687],[0.7175518]
[0.07956804],[0.02459454],[0.36497778]
[0.04574383],[0.00566552],[0.28466266]
