[0.02198193],[0.00239039],[0.56761]
[0.02518225],[0.00035317],[0.338644]
[0.02457433],[0.00211068],[0.35286075]
[0.02490745],[0.00189769],[0.3945778]
[0.02562724],[0.00281341],[0.7388406]
[0.01733473],[0.00191264],[0.21711788]
[0.0224737],[0.0045904],[0.2554068]
[0.02081155],[0.01750917],[0.13120244]
[0.03183339],[0.0016755],[0.741114]
[0.0518277],[0.01270682],[0.29718727]
[0.01555595],[0.00147686],[0.7974212]
[0.01946845],[0.00116723],[0.7819669]
[0.02128667],[0.00061659],[0.76926976]
[0.0342507],[0.00050018],[0.74029475]
[0.02031321],[0.00050153],[0.7719034]
[0.01608245],[0.00180791],[0.7991075]
[0.10867564],[0.00349612],[0.4348464]
[0.01712585],[0.00044031],[0.7905127]
[0.02427406],[0.00096191],[0.76881236]
[0.01686729],[0.0024354],[0.79739463]
