[0.02464601],[0.02925927],[0.24682346]
[0.01667361],[0.00774283],[0.21057577]
[0.03610573],[0.00337115],[0.35346085]
[0.08795688],[0.0034571],[0.37930503]
[0.02328655],[0.00102369],[0.7118441]
[0.02587247],[0.01335123],[0.40489322]
[0.00941977],[0.00054912],[0.17886229]
[0.0092133],[0.00510488],[0.09961154]
[0.03309534],[0.00051417],[0.7291353]
[0.12264858],[0.00936123],[0.54480034]
[0.07138912],[0.00760075],[0.29860395]
[0.10453239],[0.00634311],[0.2720111]
[0.10715239],[0.00353745],[0.31073934]
[0.07377308],[0.00129324],[0.2679455]
[0.0648403],[0.00171517],[0.18338162]
[0.06520639],[0.00139476],[0.52510536]
[0.02737647],[0.00508808],[0.10926294]
[0.04571335],[0.00877418],[0.2067897]
[0.02006804],[0.0006759],[0.77464217]
[0.01652558],[0.00071535],[0.16913494]
[0.02130116],[0.00140453],[0.7693168]
