[0.02531164],[0.02845166],[0.4054688]
[0.02147228],[0.00282823],[0.21909252]
[0.02399943],[0.00160976],[0.50918615]
[0.03064378],[0.000871],[0.740528]
[0.01890343],[0.00596895],[0.2778291]
[0.02484822],[0.02870271],[0.39740926]
[0.02337029],[0.0007277],[0.5026967]
[0.02446563],[0.00165861],[0.3594635]
[0.03470847],[0.00025032],[0.7307235]
[0.02789919],[0.01123714],[0.42606053]
[0.07465722],[0.00292759],[0.31334314]
[0.00981695],[0.00226864],[0.07952786]
[0.0328677],[0.00546229],[0.6602271]
[0.02800757],[0.0001365],[0.7536729]
[0.02453909],[0.00086091],[0.7544489]
[0.04491836],[0.00247092],[0.70991194]
[0.01976049],[0.0005641],[0.782468]
[0.0178405],[0.00087405],[0.78230536]
[0.06838547],[0.00138955],[0.22229998]
[0.03004069],[0.00166068],[0.7516722]
[0.02442957],[0.00129812],[0.753184]
[0.0282699],[0.00043266],[0.4476141]
[0.0099306],[0.00284877],[0.08510847]
[0.01343242],[0.00314634],[0.18917373]
[0.03387978],[0.00088837],[0.47105354]
