[0.01124671],[0.005558],[0.1626853]
[0.04327102],[0.00757854],[0.23889633]
[0.02347944],[0.00379416],[0.23968008]
[0.01367193],[0.00235968],[0.19144738]
[0.02137694],[0.00681019],[0.24097426]
[0.02202727],[0.00369665],[0.57815415]
[0.02671761],[0.00021314],[0.636704]
[0.01416333],[0.00533647],[0.1814498]
[0.14050163],[0.00506212],[0.28715006]
[0.03754228],[0.00122008],[0.73548293]
[0.07906902],[0.00637152],[0.2653867]
[0.07670787],[0.02800063],[0.2627986]
[0.02859362],[0.00391628],[0.18010432]
[0.04063797],[0.00158785],[0.708076]
[0.00993136],[0.0046248],[0.12481689]
[0.06362199],[0.00491731],[0.26839405]
[0.02220226],[0.00193183],[0.12381697]
[0.0212107],[0.00284024],[0.04808063]
[0.03751763],[0.00129556],[0.6729048]
[0.0442245],[0.00220121],[0.70294887]
[0.01275837],[0.00961796],[0.03406612]
[0.04311662],[0.00038763],[0.7079606]
[0.05558041],[0.00235883],[0.6637616]
[0.02577413],[0.00413473],[0.09540851]
[0.02312544],[0.0013028],[0.2625269]
[0.01762643],[0.00179009],[0.0349069]
[0.01162856],[0.00147174],[0.09108768]
[0.01632682],[0.00058375],[0.07010711]
[0.01418348],[0.00470794],[0.11541548]
[0.0142799],[0.00184218],[0.17293596]
[0.01938991],[0.00262627],[0.23790017]
[0.01566275],[0.00090501],[0.38729483]
