[0.02175891],[0.00344197],[0.6646166]
[0.02748638],[0.00151618],[0.75692976]
[0.01365398],[0.00091791],[0.12201105]
[0.02432257],[0.00045243],[0.7655921]
[0.02337684],[0.00034335],[0.7724999]
[0.03427848],[0.0125981],[0.5261643]
[0.03698584],[0.00394801],[0.36683026]
[0.0235741],[0.00459967],[0.28500342]
[0.0158728],[0.00338861],[0.7883895]
[0.01738814],[0.00222636],[0.77750814]
[0.10180759],[0.00834318],[0.61218333]
[0.02181152],[0.00077144],[0.77787185]
[0.02896264],[0.00174619],[0.7580688]
[0.02764014],[0.00014348],[0.7557789]
[0.02974968],[0.00103757],[0.74908435]
[0.02671753],[0.00077846],[0.75496197]
[0.02883845],[0.00036459],[0.75424016]
[0.02166704],[0.00091762],[0.7750811]
[0.03457499],[0.00137247],[0.72123843]
[0.03324933],[0.00149401],[0.55621624]
[0.01996745],[0.00505262],[0.10645299]
[0.02307525],[0.00082985],[0.11346762]
[0.02696105],[0.00022716],[0.5929245]
[0.02916908],[0.00177266],[0.7410566]
[0.01303099],[0.00195253],[0.14980294]
