[0.02587631],[0.00306055],[0.5562374]
[0.03491185],[0.00576316],[0.68787724]
[0.01106284],[0.00148775],[0.8180257]
[0.01504265],[0.00010448],[0.8054594]
[0.03173803],[0.01651523],[0.58364785]
[0.03546645],[0.00036342],[0.7407578]
[0.00701821],[0.00738847],[0.1046778]
[0.0314705],[0.00039362],[0.74622524]
[0.04647533],[0.00311943],[0.21235995]
[0.01959118],[0.00108696],[0.76645726]
[0.02687944],[0.00374169],[0.68304175]
[0.02269966],[0.00171168],[0.7613367]
[0.02200453],[0.001565],[0.7704752]
[0.03022353],[0.00061109],[0.75116223]
[0.03174238],[0.0021451],[0.33307925]
[0.03414786],[0.00274048],[0.69629574]
[0.03889604],[0.00061235],[0.7229942]
[0.02437719],[0.00050303],[0.75768447]
[0.02518504],[0.00137234],[0.75851905]
[0.02274026],[0.00211907],[0.09361428]
[0.05671453],[0.00151317],[0.63606995]
[0.0230589],[0.00031434],[0.7665187]
[0.01772491],[0.00619714],[0.5478781]
