[0.01478025],[0.00449713],[0.17114964]
[0.00614571],[0.00390392],[0.0825035]
[0.01881458],[0.00017517],[0.23091026]
[0.01657542],[0.00279683],[0.78410757]
[0.02712623],[0.00253014],[0.75630796]
[0.0208124],[0.00304226],[0.19880874]
[0.05161621],[0.00128431],[0.6919531]
[0.02507746],[0.00520943],[0.37237102]
[0.0397503],[0.00115116],[0.60228115]
[0.01099284],[0.00674518],[0.15944123]
[0.03036496],[0.00083206],[0.50264645]
[0.01897894],[0.00199993],[0.7828426]
[0.02305824],[0.00124987],[0.7605985]
[0.12487266],[0.00373169],[0.58707035]
[0.01984411],[0.00077296],[0.78368795]
[0.01073128],[0.00150086],[0.16154003]
[0.0620645],[0.00836057],[0.49597454]
[0.02607316],[0.00296378],[0.7071969]
[0.03321398],[0.0022723],[0.74270785]
[0.02750097],[0.00599611],[0.15691277]
[0.02189082],[0.00515816],[0.05517381]
