[0.01789024],[0.01317596],[0.12244567]
[0.01233547],[0.00121928],[0.8054352]
[0.03492757],[0.00375983],[0.53334135]
[0.03535929],[0.00159349],[0.42268562]
[0.01323665],[0.00310285],[0.19423021]
[0.04033406],[0.00031975],[0.7330512]
[0.01633925],[0.00882322],[0.21360283]
[0.02910949],[0.00132866],[0.74863327]
[0.09310264],[0.0317485],[0.26030993]
[0.01496778],[0.00039231],[0.8008083]
[0.04514303],[0.00219224],[0.67638415]
[0.01520865],[0.00183071],[0.79192847]
[0.1344049],[0.00247095],[0.33507913]
[0.04149973],[0.00100204],[0.1935968]
[0.02592053],[0.00224876],[0.13146257]
[0.02123345],[0.00214987],[0.17095119]
[0.01598166],[0.00054918],[0.7925748]
[0.01807177],[0.00059489],[0.77917176]
[0.01719486],[0.00031498],[0.7919996]
[0.02376361],[0.00075184],[0.7719698]
[0.00929227],[0.00248721],[0.11488549]
[0.02896295],[0.00048314],[0.7445924]
[0.03312617],[0.00081502],[0.6107267]
[0.03000363],[0.0164708],[0.5401052]
[0.00919766],[0.00438796],[0.10119829]
[0.0156157],[0.04570769],[0.28908867]
