[0.06567523],[0.00752193],[0.34878647]
[0.02568014],[0.00701745],[0.5802419]
[0.01499835],[0.00135845],[0.16278657]
[0.01865033],[0.00051456],[0.7932316]
[0.0955928],[0.01435717],[0.54227984]
[0.01565505],[0.02290609],[0.18904677]
[0.02317031],[0.00270971],[0.7610987]
[0.01850614],[0.00123219],[0.5104142]
[0.01374103],[0.00154367],[0.79897016]
[0.03186909],[0.01102491],[0.595131]
[0.01194136],[0.05239177],[0.22550988]
[0.02696875],[0.00129842],[0.7423513]
[0.1324492],[0.00510902],[0.33555138]
[0.02105499],[0.00075724],[0.7701845]
[0.03085779],[0.00064396],[0.7488742]
[0.02086657],[0.00088137],[0.78034294]
[0.1185065],[0.01114623],[0.4945487]
[0.02101989],[0.00105759],[0.77885824]
[0.04671052],[0.00514104],[0.22626126]
[0.02337307],[0.00098213],[0.76691693]
