[0.00898246],[0.00129316],[0.1601375]
[0.01452638],[0.00041921],[0.19798443]
[0.00818936],[0.00282473],[0.09540483]
[0.03363435],[0.00362002],[0.6440107]
[0.03685448],[0.00663268],[0.59211624]
[0.02004732],[0.00215412],[0.3637941]
[0.00952859],[0.00031264],[0.10701481]
[0.01539062],[0.00102921],[0.7905779]
[0.02645156],[0.00075848],[0.76280737]
[0.02925114],[0.0002156],[0.5089698]
[0.07623126],[0.01146921],[0.23820844]
[0.02488476],[0.00079015],[0.7652055]
[0.06237682],[0.01164826],[0.26160926]
[0.01298681],[0.00067295],[0.80091745]
[0.01923591],[0.00207877],[0.78103495]
[0.02458166],[0.00027376],[0.7687999]
