[0.01749009],[0.01045882],[0.20173962]
[0.00819517],[0.00059983],[0.09355986]
[0.02468113],[0.0029895],[0.7591265]
[0.02739023],[0.00168281],[0.34424967]
[0.0311488],[0.00333271],[0.68775696]
[0.03039441],[0.00238042],[0.68086064]
[0.02272752],[0.00403706],[0.4658143]
[0.02036552],[0.00028953],[0.7781817]
[0.02787553],[0.00099201],[0.76078904]
[0.02446544],[0.03259379],[0.39062783]
[0.0175933],[0.00920149],[0.1977821]
[0.08981936],[0.00142919],[0.64878774]
[0.02697758],[0.00143267],[0.7595664]
[0.02049265],[0.00097822],[0.76692826]
[0.02191985],[0.00568172],[0.3412618]
