[0.01361199],[0.0542244],[0.23402123]
[0.02982107],[0.00115898],[0.5195162]
[0.01093944],[0.0012176],[0.18750796]
[0.03442198],[0.00044556],[0.7421533]
[0.02126375],[0.00161298],[0.76363117]
[0.03306464],[0.00052344],[0.7489715]
[0.04105334],[0.00239103],[0.7035229]
[0.025704],[0.0014395],[0.76195204]
[0.01967684],[0.00156131],[0.7841303]
[0.01408403],[0.00169318],[0.80829155]
[0.01956667],[0.0006526],[0.77360123]
[0.0150524],[0.0008963],[0.8001817]
[0.03143929],[0.00064253],[0.7489411]
[0.02846068],[0.00106739],[0.7514555]
[0.02286882],[0.00115906],[0.7735984]
[0.02734821],[0.00027988],[0.75433034]
[0.02854025],[0.00117777],[0.5121571]
[0.03727171],[0.01122422],[0.22676782]
[0.01840118],[0.00093313],[0.7818739]
[0.0152864],[0.00493527],[0.20413907]
[0.03249552],[0.02179238],[0.53192645]
[0.00997259],[0.00451078],[0.14659567]
[0.01969779],[0.00087798],[0.20246275]
