[0.00794942],[0.00116189],[0.08656241]
[0.0268845],[0.00046264],[0.57740176]
[0.02185349],[0.0012332],[0.32121676]
[0.03404324],[0.00599933],[0.53827983]
[0.02564814],[0.0061504],[0.5697082]
[0.02075156],[0.00146578],[0.18045244]
[0.0323774],[0.00158946],[0.46170777]
[0.02930485],[0.04274756],[0.33987412]
[0.01009999],[0.00151123],[0.14443047]
[0.01652285],[0.00116737],[0.7867385]
[0.03086279],[0.000932],[0.6992255]
[0.06835602],[0.00176446],[0.52601594]
[0.09999835],[0.00444039],[0.18380818]
[0.10114131],[0.00146129],[0.5645206]
[0.09808397],[0.00637008],[0.4333654]
[0.0169878],[0.00835944],[0.14717422]
[0.03159235],[0.00384543],[0.7181764]
[0.03634993],[0.00719351],[0.1364744]
[0.02665595],[0.00370189],[0.65430415]
[0.01552736],[0.00329696],[0.19180965]
[0.0335871],[0.0012645],[0.59445506]
[0.02075676],[0.00043419],[0.25191063]
