[0.08702913],[0.0255677],[0.3132422]
[0.01905423],[0.03263779],[0.23847894]
[0.01351999],[0.00204102],[0.18983425]
[0.0085392],[0.00160541],[0.13179097]
[0.01031231],[0.00128425],[0.14960805]
[0.00896122],[0.00159032],[0.10652665]
[0.01235878],[0.00152865],[0.14304315]
[0.01863174],[0.00260424],[0.7618486]
[0.01654835],[0.00172805],[0.1607]
[0.01815306],[0.00317083],[0.77371556]
[0.06560448],[0.00114466],[0.6097107]
[0.01397444],[0.0028712],[0.20771441]
[0.02189002],[0.00130219],[0.76424086]
[0.10458726],[0.00607267],[0.5365374]
[0.02952078],[0.00189469],[0.6416542]
[0.01662067],[0.00055696],[0.78311807]
[0.01195868],[0.00384355],[0.13333422]
[0.0555677],[0.01295945],[0.24274969]
[0.04527855],[0.00408806],[0.16976301]
[0.10188785],[0.00273999],[0.47982988]
[0.0601232],[0.00112995],[0.66276026]
[0.0249463],[0.00076894],[0.7499346]
