[0.00909651],[0.00329065],[0.12499207]
[0.02220589],[0.00097579],[0.77008665]
[0.0127693],[0.00071954],[0.1345126]
[0.01393107],[0.00058398],[0.80682945]
[0.02040351],[0.0010046],[0.77245677]
[0.0190516],[0.00046008],[0.7770423]
[0.02611566],[0.00813702],[0.45014673]
[0.02313899],[0.00128956],[0.77201384]
[0.03211258],[0.00061338],[0.7447538]
[0.01584618],[0.00151057],[0.7860232]
[0.02640083],[0.00285035],[0.7522949]
[0.0201032],[0.00169683],[0.6257507]
[0.03934199],[0.01115563],[0.18312418]
[0.03374496],[0.00116173],[0.3818381]
[0.03962017],[0.00311708],[0.50532883]
[0.03981083],[0.00113102],[0.73071086]
[0.01691948],[0.00435346],[0.05376919]
